query,result_count
赤手,40500000
赤手空拳,42700000
赤朱雀,1450000
赤條條,73600
赤楊,92400
赤水,100000000
赤水市,100000000
赤水河,21500000
赤潮,23500000
赤狐,30400000
赤眉,11600000
赤睛魚,10800
赤紅山椒鳥,13500
赤翅沙雀,81
赤翡翠,91800
赤老,355000
赤胸啄木鳥,38600
赤胸擬啄木鳥,71
赤胸朱頂雀,77
赤胸鶇,98
赤腳,596000
赤腳律師,2800
赤腳醫生,691000
赤腹鷹,88900
赤膀鴨,51700
赤膊,38500000
赤膊上陣,434000
赤膽忠心,724000
赤蘚糖醇,484000
赤蘚醇,64200
赤衛軍,7570
赤衛隊,46600
赤裸,100000000
赤裸裸,100000000
赤褐色,17600000
赤誠,421000
赤誠相待,88100
赤誠相見,37800
赤豆,94300000
赤貧,134000
赤貧如洗,29700
赤足,40300000
赤道,100000000
赤道逆流,890000
赤道雨林,1030000
赤鐵礦,2720000
赤陶,1000000
赤霞珠,41900000
赤麻鴨,9840
赦,100000000
赦令,6910000
赫卡忒,1260000
赫塞哥維納,28400
赫山,38600000
赫拉,82200000
赫拉特省,921000
赫斯提亞,286000
赫曼·麥爾維爾,40
赫本,97900000
赫爾,292000
赫爾墨斯,38400
赫爾穆特,11900
赫特河公國,167000
赫胥黎,16000000
赫茲,378000
赭紅尾鴝,10800
赭衣,2170000
赯,933000
走丟,15000000
走低,100000000
走來回,51800000
走光,100000000
走動,1430000
走勢,6700000
走向斷層,649000
走向滑動斷層,16300
走圓場,193000
走好運,8020000
走形式,27100000
走後門,3340000
走心,100000000
走扁帶,187000
走扇,387000
走投無路,9450000
走掉,55900000
走散,66300000
走時,100000000
走板,3580000
走桃花運,39100000
走樣,350000
走樣兒,58
走步,89600000
走水,35600000
走江湖,15500000
走漏,42100000
走漏消息,16300000
走火,100000000
走火入魔,83200000
走為上,82600000
走為上計,12000000
走狗,80600000
走獸,460000
走相,100000000
走眼,60900000
走神,100000000
走神兒,257000
走票,1000000
走禽,623000
走秀,100000000
走私,100000000
走私品,10700000
走私貨,2190000
走穴,16900000
走紅,1310000
走索,3390000
走繩,9760
走背字,99500000
走背字兒,4480000
走腎,37800
走自己的路，讓人家去說,387000
走色,100000000
走著瞧,46200000
走親戚,12600000
走親訪友,947000
走訪,3480000
走調,26100000
走讀,145000
走資派,21600
走路,100000000
走近,100000000
走進,17700000
走運,40900000
走過,6960000
走過場,1970000
走道,100000000
走馬看花,1930000
走馬章臺,343000
走馬觀花,1760000
赳,20600000
赴宴,80500000
赴死,66600000
赴湯蹈火,1730000
赴考,23200000
赴臺,168000
起,100000000
起士,4780000
起士蛋糕,12700000
起小兒,13200000
起徵點,7950000
起意,100000000
起泡,100000000
起源,100000000
起立,100000000
起見,61600000
起訖,132000
起訴員,1250000
起訴書,14900000
起訴者,19200000
起誓,36100000
起課,37700000
起講,23900000
起跑,100000000
起跑線,11200000
起身,100000000
起迄,4600000
起造員,6610000
起運,64000000
起重,100000000
起重機,63100000
起重葫蘆,13100000
起釘器,276000
起錨,53300
起開,100000000
起降,100000000
起雲劑,55400
起電機,14100000
起頭,71400000
起飛,2950000
起飛彈射,458000
起鬨,359000
起點,6550000
起點線,402000
赸,3390000
趁,100000000
趁亂逃脫,10800
趁人之危,20400000
趁便,41500000
趁勢,298000
趁心,46300000
趁早,100000000
趁早兒,73900
趁機,1350000
趁火打劫,57700000
趁熱打鐵,373000
趁錢,23200
趂,1040000
趄,42900000
超,100000000
超乎尋常,339000
超人,100000000
超值,100000000
超凡,100000000
超出,100000000
超前,100000000
超前意識,2780000
超前消費,5910000
超前瞄準,136000
超升,8070000
超博士,24300000
超友誼關係,117000
超售,3940000
超商,26100000
超基性岩,4550000
超媒體,10800000
超對稱,5920000
超導,338000
超導電,821000
超弦,4030000
超文件傳輸協定,274000
超文本標記語言,1360000
超短裙,58900000
超級碗,8120000
超絕,489000
超維空間,1180000
超綱,3880000
超重氫,31000
越,100000000
越位,85700000
越來越,100000000
越俎代庖,21900000
越僑,2410000
越光米,5450000
越共,22100000
越冬,100000000
越出界線,189000
越劇,244000
越南,100000000
越南刺鰟鮍,22900
越南戰爭,7610000
越南文,22700000
越南民主共和國,4950000
越南盾,12400000
越南語,6910000
越國,338000
越城,22000000
越城區,60000
越城嶺,12400
越境,27400000
越席,1430000
越幫越忙,4070000
越戰,552000
越描越黑,30200000
越文,100000000
越橘,10700000
越權,105000
越演越烈,58100000
越獄,1540000
越獄犯,6030000
越王勾踐,4230000
越瓜,828000
越界,100000000
越發,52700000
越禮,9040000
越秀,100000000
越秀區,346000
越級,269000
越職,10000000
越西,33300000
越西縣,18100
越軌,201000
越過,1710000
越野,100000000
越野賽跑,73000
越野跑,13600000
越野車,79400000
越陷越深,72900000
越障,8190000
越飛,18600000
趐,2740000
趑,5860000
趑趄,2740000
趑趄不前,300000
趑趄囁嚅,37700
趒,508000
趔,42700000
趕工,335000
趕明兒,606000
趕盡殺絕,1670000
趕緊,6620000
趕考,148000
趕腳,176000
趕走,1040000
趕跑,108000
趕鴨子上架,373000
趙公元帥,28300
趙宋,134000
趙家人,51
足下,100000000
足不出戶,18000000
足以,100000000
足利,9130000
足利義政,291000
足利義滿,44400
足利義稙,43100
足協,400000
足協杯,11000000
足印,18800000
足壇,177000
足夠,16400000
足大指,100000000
足尖,27100000
足尖鞋,1970000
足底筋膜炎,5640000
足弓,30600000
足智多謀,1950000
足月,89400000
足本,16900000
足歲,47900
足浴,100000000
足球,100000000
足球協會,5900000
足球場,57400000
足球賽,100000000
足球迷,23500000
足球隊,88200000
足療,371000
足癬,104000
足色,100000000
足見,10900000
足赤,69100000
足足,14900000
足跡,4350000
足踝,27100000
足輪,13500000
足量,100000000
足金,78500000
足額,380000
足高氣強,5450
足高氣揚,18900
趴,100000000
趴伏,7890000
趴踢,1460000
趴體,661000
趵,9400000
趷,927000
趹,757000
趺,42100000
趺坐,5120000
趼,6020000
趼子,346000
趼足,892000
趾,100000000
趾尖,9460000
跆拳道,100000000
跑腿兒,786000
跑腿子,237000
跑調,127000
跑警報,940000
跑走,100000000
跑跑顛顛,43300
跑路,100000000
跑車,2590000
跑遍,69800000
跑道,100000000
跑酷,100000000
跑錶,16400000
跑電,22400000
跑鞋,100000000
跑題,164000
跑馬,604000
跑馬圈地,1040000
跑馬地,2480000
跑馬場,610000
跑馬山,696000
跑馬廳,36500
跑龍套,2920000
跕,2220000
跖,74100000
跗,29100000
跗猴,168000
跙,964000
跚,100000000
跛,100000000
跛子,10900000
跛腳,131000
跛足,8070000
距,100000000
距今,100000000
距狀皮層,18900
距翅麥雞,65
距角,100000000
距離,38700000
跟,100000000
跟上,100000000
跟不上,100000000
跟丟,11100000
跟人,100000000
跟前,100000000
跟包,100000000
跟屁股,42900000
跟屁蟲,112000
跟差,100000000
跟從,50000000
跟手,100000000
跟拍,89700000
跟注,4920000
跟班,100000000
跟腱,53700000
跟腳,57400000
跟著,86600000
跟蹤,3080000
跟蹤狂,1290000
跟進,3570000
跟隨,6850000
跟頭,73200000
跟頭蟲,72
跟風,964000
跡,16500000
跡線,1710000
跡證,2370000
跡象,3120000
跣,13100000
跤,100000000
跨徑,31800
跪叩,3990000
路易港,1890000
路條,10900
路標,381000
路橋,922000
路橋區,60100
路氹,3240000
路沙卡,275000
路況,964000
路演,100000000
路燈,1930000
路環,242000
路由,100000000
路由協定,309000
路由協議,33400000
路由器,100000000
路痴,69000000
路碼表,991000
路稅,14900000
路程,100000000
路竹,633000
路竹鄉,105000
路線,17400000
路線圖,58400000
路緣,18000000
路考,25900000
路虎,100000000
路西弗,678000
路西法,40300000
路見不平，拔刀相助,671000
路費,288000
路軌,21600000
路轉粉,1590000
路透,100000000
路透社,100000000
路透金融詞典,35000
路透集團,2150000
路途,100000000
路途遙遠,911000
路過,6520000
路遙知馬力，日久見人心,275000
路邊,4250000
路障,88700000
路霸,20100000
路面,100000000
路面電車,3060000
跱,3510000
跲,1330000
跳,100000000
跳一隻腳,1240000
跳水,100000000
踞,100000000
踟,45900000
踟躇,4680000
踟躕,619000
踟躕不前,59700
踠,2170000
踡,2220000
踢,100000000
踢爆,15500000
踢皮球,28800000
踢腳板,5730000
踢腳線,8040000
踢踏舞,19100000
踢蹋舞,19100000
踢馬刺,58500
踣,10700000
踤,855000
踥,703000
踥踥,12100
踥蹀,227000
踦,3680000
踧,2240000
踩,100000000
踩剎車,27000000
踩動,7870000
踩失腳,4
踩水,11200000
踩線,1440000
踩線團,70000
踩踏,100000000
踩道,47100000
踩鑔,69100
踩高蹺,1160000
踫,1640000
踮,100000000
踮腳尖,2020000
踰,15400000
踱,100000000
踱方步,911000
踱步,68400000
踴,1630000
踴躍,2220000
踵,100000000
踶,1550000
踶跂,116000
踹,100000000
踺,5280000
踺子,1020000
踼,879000
踽,63600000
踽踽獨行,418000
蹀,14500000
蹀兒鴨子,87
蹀血,14200000
蹀足,12000000
蹀蹀,84500
蹀躞,5700000
蹁,51600000
蹈,100000000
蹊徑,472000
蹲便器,100000000
蹲坑,100000000
蹲大牢,2010000
蹲守,66100000
蹲廁,3140000
蹲牢,3310000
蹲膘,940000
蹲苦窯,23000
蹲踞,10800000
蹲馬步,641000
蹲點,188000
蹴,100000000
蹴踘,1460000
蹴鞠,100000000
蹵,785000
蹶,100000000
蹺,1160000
蹺家,1210000
蹺班,10600000
蹺課,119000
蹺蹺板,133000
蹻,7670000
蹼,44500000
蹽,921000
蹾,1600000
躁,100000000
躁動,643000
躁狂,56000000
躁狂抑鬱症,7470000
躁狂症,31400000
躁鬱症,1560000
躂,1110000
躃,964000
躄,3450000
躅,36900000
躇,100000000
躉,676000
躉售,27900
躉批,103000
躉柱,24500
躉船,84300
躉賣,32500
躊,555000
躊躇,1360000
躊躇不前,165000
躊躇不決,349000
躊躇滿志,351000
躊躕,32500
躋,2240000
躋身,1150000
躍,9520000
躍升,9240000
躍居,271000
躍層,58700
躍然,457000
躍然紙上,725000
躍躍欲試,1400000
躍進,596000
躍遷,102000
躍馬,279000
躍龍,69400
躐,12000000
躑,1630000
躑躅,628000
躒,530000
躓,1340000
躔,9450000
躕,648000
躡腳,387000
身先士卒,84300000
身先朝露,117000
身兼,96400000
身分,95600000
身分證,100000000
身分證號碼,100000000
身在曹營心在漢,422000
身在福中不知福,54300000
身型,43500000
身外之物,45200000
身子,100000000
身子骨,30900000
身孕,100000000
身強力壯,330000
身形,100000000
身影,100000000
身後,16300000
身心,100000000
身心交病,36200000
身心交瘁,3110000
身心俱疲,20800000
身心爽快,11700000
身心科,63400000
身心障礙,10100000
身態,12400
身懷六甲,787000
身手,100000000
身才,100000000
身披羽毛,27600000
身故,100000000
身敗名裂,1860000
身教,100000000
身教勝於言教,91900
身材,100000000
身板,89800000
身板兒,1170000
身段,100000000
身法,99400000
身為,100000000
身無分文,13200000
身無長物,4900000
身穿,100000000
身經百戰,801000
身臨其境,7460000
身著,100000000
身處,43500000
身負重傷,940000
身軀,1730000
身輕如燕,650000
身邊,23600000
身量,16000000
身長,74600000
身陷,100000000
身陷囹圄,35200000
身陷牢獄,101000
身陷牢籠,52600
身首異處,736000
身體,42100000
身體力行,4040000
身體是革命的本錢,1890000
身體檢查,16600000
身體質量指數,286000
身體部分,36400000
身體障害,2950000
身高,100000000
身高馬大,6110000
躬,100000000
躬履,1990000
躬行,66900000
躬親,1170000
躬詣,54400
躬身,100000000
躭,2750000
躰,1960000
躲,100000000
躲不起,6900000
躲債,46600
躲年,100000000
躲得過初一，躲不過十五,240000
躲懶,18300
躲清閑,48600
躲窮,3630000
躲藏,100000000
躲讓,1150000
躲貓貓,10500000
躲躲藏藏,26000000
躲躲閃閃,149000
躺槍,166000
車輛,10800000
車輪,1250000
車輪子,4690000
車輪餅,405000
車轅,146000
車轍,270000
車速,677000
車道,1980000
車里雅賓斯克,142000
車釐子,7270
車鈴,755000
車錢,100000000
車門,1090000
車間,9010000
車隊,2200000
車震,927000
車頂,628000
車頭燈,1260000
車頭相,1830000
車馬,64000000
車駕,57900000
車龍,17900000
軋,3650000
軋場,35000
軋染,16800
軋染機,20200
軋棉,4240
軋機,205000
軋花機,244000
軋製,50800
軋軋,126000
軋輥,180000
軋道機,97
軋道車,411000
軋鋼,209000
軋鋼廠,751000
軋鋼條,44
軍事力量,25400000
軍閥,859000
軍閥混戰,525000
軍陣,140000
軍隊,6510000
軍需,424000
軍需官,1560000
軍餉,160000
軍體,34100000
軍齡,14300
軏,3110000
軒,21800000
軒冕,945000
軒尼詩,776000
軒掖,217000
軒昂,356000
軒檻,63400
軒然大波,1090000
軒軒自得,108000
軒轅,2900000
軒轅十四,498000
軒轅氏,1070000
軔,2570000
軖,545000
軘,544000
軚,1120000
軛,1150000
軜,810000
軝,677000
軟,34400000
軟件,29500000
軟件企業,61700000
軟件包,95900000
軟件即服務,9190000
軟件平臺,93400000
軟件技術,100000000
軟件系統,100000000
軟件開發,100000000
軟件開發人員,100000000
軟刀子,7960
軟包,251000
軟化,1660000
軟口蓋,725000
軟呢,15400000
軟坐,18300
軟實力,8100000
軟尺,19500
軟席,10300
軟座,18300
軟庫,55700000
軟弱,2030000
軟文,334000
軟木,240000
軟木塞,1300000
軟木磚,10900
軟柿子,1460000
軟梯,62800
軟毛,155000
軟泥,96500
軟泥兒,47
軟流圈,2060000
軟流層,1510000
軟焊,5560000
軟爛,2830000
軟片,127000
軟玉,87100
軟甲綱,51500
軟盤,73700
軟硬不吃,7600000
軟硬件,29700000
軟硬兼施,1860000
軟碟,6530000
軟著陸,65200
較量,1360000
較長絜短,241000
輅,2070000
輇,588000
輈,2880000
載,52000000
載人,568000
載人軌道空間站,1430000
載伯德,70
載入,7240000
載具,1010000
載客,18500000
載客車,6940000
載客量,3320000
載彈量,696000
載攜,4010000
載明,648000
載歌且舞,568000
載歌載舞,10700000
載波,323000
載湉,24900
載漪,8900
載籍,224000
載舟覆舟,1160000
載荷,643000
載貨,355000
載貨汽車,2370000
載車,100000000
載途,5160000
載運,17100000
載道,13900000
載酒問字,3500000
載重,685000
載重能力,1330000
載重量,12100000
載頻,25500000
載體,3020000
輊,604000
輋,2320000
輒,13000000
輓,6400000
輓聯,60100
輓詩,119000
輓近,3900000
輔,24000000
輔導員,34800000
輔弼,444000
輕饒素放,13400
輕騎,324000
輕鬆,33700000
輗,2930000
輙,2490000
輛,7420000
輜,362000
輝,14500000
輝南,53300
輝南縣,12900
輝映,945000
輝格黨,77000
輝煌,8390000
輝瑞,311000
輝石,146000
輝綠岩,8390
輝縣,160000
輝縣市,77600
輝長岩,7030
輞,783000
輟,4380000
輟學,421000
輟工,3490000
輟朝,97800
輟業,131000
輟止,1210000
輟演,416000
輟筆,42600
輟耕,547000
輟食吐哺,82200
輠,1580000
輣,855000
輤,838000
輥,2950000
輦,6900000
輦下,2930000
輦路,1050000
輦運,245000
輩,12100000
輩兒,541000
輩出,14900000
輩分,199000
輩子,11800000
輪,43300000
輪任,22200000
輪休,165000
輪作,25100000
輪候,321000
輪值,381000
輪到,43300000
輪台,69500
輪台古城,16200
輪台縣,4540
輪唱,45200
輪回,1820000
輪姦,16
輪子,1000000
輪廓,3260000
輪廓線,2800000
輪廓鮮明,191000
輪盤,32600
輼,531000
輾,1750000
輾軋,99700
輾轉,2480000
輾轉反側,1090000
輿,11600000
輿地,5790000
輿情,733000
輿論,2490000
輿論界,3470000
輿論調查,1110000
轀,584000
轀車,66400
轀輬,52400
轂,2920000
轂蓋,432000
轄,4030000
轄制,89700
